brand_id|brand|t_hour|t_minute|ext_price
10009015|"maxiunivamalg #15"|17|56|103.76
3002001|"importoexporti #1"|9|36|103.68
10010008|"univamalgamalg #8"|18|26|103.46
1001002|"amalgamalg #2"|9|44|103.22
8007007|"brandnameless #7"|9|53|102.92
7013007|"exportinameless #7"|9|49|102.82
6006002|"corpcorp #2"|19|24|102.69
10010001|"univamalgamalg #1"|9|47|102.63
5004001|"edu packscholar #1"|7|7|102.40
8011007|"amalgmaxi #7"|17|12|102.35
6015004|"scholarbrand #4"|18|43|102.00
2004001|"edu packimporto #1"|19|21|101.76
2004001|"edu packimporto #1"|9|47|101.68
3004002|"edu packexporti #2"|9|53|101.50
10012005|"importoamalgamalg #5"|17|56|101.46
10001017|"amalgunivamalg #17"|19|39|101.08
4003001|"exportiedu pack #1"|17|0|100.89
5003001|"exportischolar #1"|8|12|100.68
2004002|"edu packimporto #2"|9|1|100.64
7007010|"brandbrand #10"|18|1|100.64
7009001|"maxibrand #1"|8|38|99.96
1002001|"importoamalg #1"|8|41|99.90
10008009|"namelessunivamalg #9"|19|47|99.68
4002001|"importoedu pack #1"|18|44|99.56
9007008|"brandmaxi #8"|9|40|99.56
7003009|"exportibrand #9"|17|38|99.36
8009003|"maxinameless #3"|9|35|99.36
4001002|"amalgedu pack #2"|18|43|99.00
3004001|"edu packexporti #1"|17|57|98.90
6011001|"amalgbrand #1"|18|38|98.82
7012009|"importonameless #9"|19|8|98.10
10012010|"importoamalgamalg #10"|18|29|97.86
7010008|"univnameless #8"|6|44|97.78
6012007|"importobrand #7"|17|51|97.76
6005008|"scholarcorp #8"|19|5|97.68
2002001|"importoimporto #1"|8|5|97.65
6004004|"edu packcorp #4"|9|14|97.44
10012017|"importoamalgamalg #17"|7|26|97.20
8008009|"namelessnameless #9"|9|21|97.02
4001001|"amalgedu pack #1"|6|11|96.76
1002001|"importoamalg #1"|8|55|96.72
8016006|"corpmaxi #6"|9|26|96.60
7001005|"amalgbrand #5"|8|48|96.25
6014006|"edu packbrand #6"|17|1|95.94
4004001|"edu packedu pack #1"|8|25|95.76
6006007|"corpcorp #7"|19|18|95.28
9014002|"edu packunivamalg #2"|19|28|94.80
7009005|"maxibrand #5"|17|10|94.70
6010004|"univbrand #4"|9|48|94.62
1001002|"amalgamalg #2"|8|12|94.40
9014005|"edu packunivamalg #5"|19|59|94.40
3002002|"importoexporti #2"|19|7|94.38
4004001|"edu packedu pack #1"|9|53|94.36
4003002|"exportiedu pack #2"|18|43|94.26
10007012|"brandunivamalg #12"|8|27|94.17
10003015|"exportiunivamalg #15"|18|46|94.09
3001002|"amalgexporti #2"|9|38|93.86
8004003|"edu packnameless #3"|17|6|93.76
4001002|"amalgedu pack #2"|19|55|93.73
10008002|"namelessunivamalg #2"|17|47|93.60
9006011|"corpmaxi #11"|17|59|93.13
4002001|"importoedu pack #1"|6|22|93.06
2001001|"amalgimporto #1"|19|20|92.56
6012007|"importobrand #7"|9|15|92.52
7009001|"maxibrand #1"|17|2|92.31
1001001|"amalgamalg #1"|8|24|91.68
2004001|"edu packimporto #1"|8|27|91.68
1003001|"exportiamalg #1"|18|23|91.51
6015005|"scholarbrand #5"|18|0|91.28
3003001|"exportiexporti #1"|18|39|91.26
5001001|"amalgscholar #1"|19|50|91.20
10016003|"corpamalgamalg #3"|6|0|90.86
5004002|"edu packscholar #2"|18|45|90.72
7009010|"maxibrand #10"|17|13|90.72
8015005|"scholarmaxi #5"|9|58|90.31
4004001|"edu packedu pack #1"|9|42|90.16
10009013|"maxiunivamalg #13"|17|33|89.96
2001002|"amalgimporto #2"|18|54|89.88
6006007|"corpcorp #7"|19|51|89.60
9007003|"brandmaxi #3"|7|28|89.46
1001002|"amalgamalg #2"|9|3|89.28
5001001|"amalgscholar #1"|18|24|89.10
10009017|"maxiunivamalg #17"|18|37|89.04
4001001|"amalgedu pack #1"|7|55|88.76
10016017|"corpamalgamalg #17"|9|37|88.74
10002014|"importounivamalg #14"|18|22|88.62
6008003|"namelesscorp #3"|18|49|88.56
6007007|"brandcorp #7"|18|3|88.55
7001009|"amalgbrand #9"|17|40|88.55
1001002|"amalgamalg #2"|19|48|88.50
7001004|"amalgbrand #4"|9|13|88.50
8002009|"importonameless #9"|17|57|88.50
8009009|"maxinameless #9"|18|55|88.50
6016003|"corpbrand #3"|19|21|88.40
10001017|"amalgunivamalg #17"|17|21|88.40
8008009|"namelessnameless #9"|19|31|87.84
10006009|"corpunivamalg #9"|17|48|87.82
6005001|"scholarcorp #1"|17|23|87.64
9006009|"corpmaxi #9"|19|54|87.45
4003001|"exportiedu pack #1"|9|31|87.36
8008003|"namelessnameless #3"|17|32|87.30
10009017|"maxiunivamalg #17"|8|13|87.23
9001008|"amalgmaxi #8"|17|51|87.12
10006003|"corpunivamalg #3"|18|6|87.10
7009010|"maxibrand #10"|17|46|87.00
10004008|"edu packunivamalg #8"|8|44|87.00
4004001|"edu packedu pack #1"|7|29|86.97
9006011|"corpmaxi #11"|8|48|86.94
6009004|"maxicorp #4"|19|57|86.88
8002009|"importonameless #9"|18|8|86.87
6009003|"maxicorp #3"|18|41|86.52
4002001|"importoedu pack #1"|17|43|86.50
7001007|"amalgbrand #7"|8|11|86.42
1002001|"importoamalg #1"|9|54|85.86
7008009|"namelessbrand #9"|19|41|85.55
10011004|"amalgamalgamalg #4"|9|54|85.55
6008003|"namelesscorp #3"|9|17|85.51
10016008|"corpamalgamalg #8"|7|27|85.36
6010004|"univbrand #4"|9|9|84.76
2002001|"importoimporto #1"|8|26|83.97
9015011|"scholarunivamalg #11"|19|24|83.40
10015001|"scholaramalgamalg #1"|6|9|83.30
8011008|"amalgmaxi #8"|19|30|83.20
6007003|"brandcorp #3"|8|59|83.08
4003001|"exportiedu pack #1"|9|26|82.82
8016006|"corpmaxi #6"|18|24|82.56
10016008|"corpamalgamalg #8"|19|1|82.45
9001011|"amalgmaxi #11"|19|49|82.29
10016017|"corpamalgamalg #17"|18|52|82.16
4004002|"edu packedu pack #2"|19|51|81.88
10002007|"importounivamalg #7"|9|51|81.88
5003002|"exportischolar #2"|9|38|81.12
2001002|"amalgimporto #2"|19|42|81.09
4003002|"exportiedu pack #2"|19|0|81.06
7003002|"exportibrand #2"|19|33|81.00
4004001|"edu packedu pack #1"|7|22|80.78
9008008|"namelessmaxi #8"|17|35|80.52
6005001|"scholarcorp #1"|8|35|80.50
7001005|"amalgbrand #5"|17|59|80.43
6006007|"corpcorp #7"|19|2|80.40
7011008|"amalgnameless #8"|7|4|80.30
9013008|"exportiunivamalg #8"|19|29|80.20
2001002|"amalgimporto #2"|19|47|80.10
7006009|"corpbrand #9"|17|59|79.92
5001001|"amalgscholar #1"|17|47|79.65
8003009|"exportinameless #9"|9|43|79.60
7002003|"importobrand #3"|9|2|79.57
1003001|"exportiamalg #1"|17|2|79.43
6003003|"exporticorp #3"|9|44|78.40
6004004|"edu packcorp #4"|19|49|78.26
6005007|"scholarcorp #7"|17|7|78.20
2002001|"importoimporto #1"|19|52|78.10
8011007|"amalgmaxi #7"|9|54|78.10
5002001|"importoscholar #1"|19|13|78.03
7010004|"univnameless #4"|19|7|77.94
8008003|"namelessnameless #3"|19|58|77.91
5003001|"exportischolar #1"|9|10|77.55
6008002|"namelesscorp #2"|9|0|77.25
8001004|"amalgnameless #4"|17|25|77.22
10009013|"maxiunivamalg #13"|19|34|77.16
8005001|"scholarnameless #1"|9|58|77.12
7003002|"exportibrand #2"|9|23|76.84
8012004|"importomaxi #4"|18|20|76.45
8008009|"namelessnameless #9"|19|36|76.34
3003001|"exportiexporti #1"|8|48|75.87
8008007|"namelessnameless #7"|17|19|75.84
8009005|"maxinameless #5"|17|52|75.71
10016001|"corpamalgamalg #1"|19|32|75.69
5001001|"amalgscholar #1"|6|29|75.68
7007010|"brandbrand #10"|9|4|75.68
5004001|"edu packscholar #1"|19|40|75.67
7009003|"maxibrand #3"|8|6|75.67
10012001|"importoamalgamalg #1"|19|47|75.30
8012010|"importomaxi #10"|8|58|75.24
10012017|"importoamalgamalg #17"|8|50|75.00
4001001|"amalgedu pack #1"|9|44|74.91
7013002|"exportinameless #2"|9|45|74.70
10011014|"amalgamalgamalg #14"|7|36|74.52
8014005|"edu packmaxi #5"|19|49|74.00
8001007|"amalgnameless #7"|17|52|73.92
10012004|"importoamalgamalg #4"|9|11|73.87
8002009|"importonameless #9"|19|3|73.50
5002001|"importoscholar #1"|18|56|73.44
2004002|"edu packimporto #2"|17|34|73.35
4003001|"exportiedu pack #1"|18|8|73.32
9007009|"brandmaxi #9"|7|47|73.29
10010007|"univamalgamalg #7"|8|57|73.08
2004002|"edu packimporto #2"|18|10|72.96
10016003|"corpamalgamalg #3"|18|27|72.96
9012011|"importounivamalg #11"|8|11|72.94
8011008|"amalgmaxi #8"|9|45|72.90
9007003|"brandmaxi #3"|9|9|72.32
9006011|"corpmaxi #11"|8|7|72.28
10008009|"namelessunivamalg #9"|19|44|72.24
2001001|"amalgimporto #1"|9|25|72.09
10015010|"scholaramalgamalg #10"|18|48|71.98
6012002|"importobrand #2"|9|26|71.69
7009005|"maxibrand #5"|17|22|71.44
8014005|"edu packmaxi #5"|18|41|71.20
7009001|"maxibrand #1"|19|56|71.00
8007005|"brandnameless #5"|19|13|70.84
7006008|"corpbrand #8"|19|47|70.56
9008008|"namelessmaxi #8"|18|14|70.50
4002002|"importoedu pack #2"|7|32|70.49
9014002|"edu packunivamalg #2"|17|58|70.49
10012004|"importoamalgamalg #4"|17|14|70.47
8014004|"edu packmaxi #4"|19|3|70.35
7009005|"maxibrand #5"|9|15|70.26
1001002|"amalgamalg #2"|19|40|70.20
10012006|"importoamalgamalg #6"|9|13|70.08
4002001|"importoedu pack #1"|6|3|70.05
8005009|"scholarnameless #9"|18|3|69.93
2001001|"amalgimporto #1"|8|2|69.84
10004017|"edu packunivamalg #17"|17|53|69.84
8008009|"namelessnameless #9"|18|36|69.54
2002001|"importoimporto #1"|6|33|69.30
6006004|"corpcorp #4"|8|3|69.30
7013009|"exportinameless #9"|7|19|69.20
10015005|"scholaramalgamalg #5"|17|41|69.17
4004001|"edu packedu pack #1"|9|4|69.16
5003002|"exportischolar #2"|17|51|69.12
10015004|"scholaramalgamalg #4"|18|9|69.12
4003002|"exportiedu pack #2"|17|55|69.00
7016001|"corpnameless #1"|17|48|68.42
1002001|"importoamalg #1"|18|59|68.28
7005007|"scholarbrand #7"|19|8|68.20
10015010|"scholaramalgamalg #10"|18|2|68.00
4003001|"exportiedu pack #1"|8|7|67.84
10004017|"edu packunivamalg #17"|7|51|67.80
7012009|"importonameless #9"|17|40|67.55
7009009|"maxibrand #9"|9|57|67.44
4003001|"exportiedu pack #1"|9|15|67.30
2003002|"exportiimporto #2"|17|53|67.21
3003001|"exportiexporti #1"|19|32|67.00
6012001|"importobrand #1"|17|19|66.72
9014011|"edu packunivamalg #11"|18|44|66.70
10016002|"corpamalgamalg #2"|17|12|66.64
9016005|"corpunivamalg #5"|19|41|66.56
5003001|"exportischolar #1"|8|22|66.47
6016008|"corpbrand #8"|19|39|66.24
8001004|"amalgnameless #4"|19|25|66.18
8004001|"edu packnameless #1"|17|39|66.13
9001008|"amalgmaxi #8"|18|55|65.95
5003001|"exportischolar #1"|18|32|65.88
10004015|"edu packunivamalg #15"|9|34|65.72
8009010|"maxinameless #10"|19|22|65.65
7003002|"exportibrand #2"|17|39|65.57
6001007|"amalgcorp #7"|17|2|65.52
3002001|"importoexporti #1"|18|11|65.46
9014005|"edu packunivamalg #5"|17|51|65.35
1003001|"exportiamalg #1"|17|41|65.28
7009005|"maxibrand #5"|8|49|65.20
8007010|"brandnameless #10"|19|2|65.16
8013004|"exportimaxi #4"|19|39|64.85
3001002|"amalgexporti #2"|18|3|64.80
3004001|"edu packexporti #1"|17|23|64.77
7013002|"exportinameless #2"|19|23|64.56
8006008|"corpnameless #8"|19|39|64.50
8015003|"scholarmaxi #3"|9|2|64.50
4002001|"importoedu pack #1"|19|7|64.32
1004001|"edu packamalg #1"|17|59|64.31
6008005|"namelesscorp #5"|17|21|64.22
8008007|"namelessnameless #7"|19|25|64.22
7008006|"namelessbrand #6"|8|11|64.20
2001002|"amalgimporto #2"|9|48|64.08
8012004|"importomaxi #4"|19|58|64.00
8007005|"brandnameless #5"|17|27|63.91
8011007|"amalgmaxi #7"|19|4|63.90
7008009|"namelessbrand #9"|18|48|63.84
10016003|"corpamalgamalg #3"|8|31|63.72
6008007|"namelesscorp #7"|19|45|63.54
6016003|"corpbrand #3"|19|33|63.27
8016003|"corpmaxi #3"|17|46|63.20
4003001|"exportiedu pack #1"|17|8|63.18
7006003|"corpbrand #3"|18|56|63.08
3002001|"importoexporti #1"|19|21|63.00
3004001|"edu packexporti #1"|18|2|63.00
4001001|"amalgedu pack #1"|19|53|63.00
9016008|"corpunivamalg #8"|19|38|62.14
5001001|"amalgscholar #1"|8|34|62.10
7013002|"exportinameless #2"|17|35|62.05
4002001|"importoedu pack #1"|19|59|61.80
7001008|"amalgbrand #8"|17|32|61.80
8001004|"amalgnameless #4"|9|53|61.38
2002001|"importoimporto #1"|9|34|61.20
9006011|"corpmaxi #11"|18|47|61.10
3003001|"exportiexporti #1"|9|8|60.97
9002003|"importomaxi #3"|18|49|60.88
10012004|"importoamalgamalg #4"|19|22|60.80
8008002|"namelessnameless #2"|18|0|60.68
7012009|"importonameless #9"|17|51|60.57
8013004|"exportimaxi #4"|7|3|60.45
10008015|"namelessunivamalg #15"|19|36|60.39
1003002|"exportiamalg #2"|17|22|60.32
6009004|"maxicorp #4"|18|9|60.25
7004001|"edu packbrand #1"|9|33|60.08
8010009|"univmaxi #9"|17|23|60.06
4001001|"amalgedu pack #1"|9|55|60.03
6010006|"univbrand #6"|17|22|59.99
1003002|"exportiamalg #2"|18|53|59.94
7006003|"corpbrand #3"|9|40|59.92
6014001|"edu packbrand #1"|19|45|59.88
2004002|"edu packimporto #2"|19|32|59.85
8016007|"corpmaxi #7"|17|10|59.74
7015009|"scholarnameless #9"|9|0|59.65
9007009|"brandmaxi #9"|17|40|59.45
2001001|"amalgimporto #1"|19|29|59.21
8006009|"corpnameless #9"|19|11|59.00
9002003|"importomaxi #3"|17|18|58.95
10011009|"amalgamalgamalg #9"|18|10|58.90
1003001|"exportiamalg #1"|8|33|58.80
2002002|"importoimporto #2"|18|5|58.80
8015008|"scholarmaxi #8"|19|29|58.67
2003001|"exportiimporto #1"|9|29|58.60
3003001|"exportiexporti #1"|19|4|58.58
2003002|"exportiimporto #2"|18|12|58.50
8004005|"edu packnameless #5"|17|16|58.38
9004008|"edu packmaxi #8"|18|30|58.32
1002002|"importoamalg #2"|7|43|58.20
1001002|"amalgamalg #2"|18|10|58.10
3003001|"exportiexporti #1"|18|40|58.05
9003005|"exportimaxi #5"|7|46|57.87
5004001|"edu packscholar #1"|7|46|57.72
1004001|"edu packamalg #1"|7|24|57.45
10012001|"importoamalgamalg #1"|9|29|57.40
5004002|"edu packscholar #2"|18|59|57.27
1002001|"importoamalg #1"|7|0|57.24
3002001|"importoexporti #1"|19|54|57.24
6009003|"maxicorp #3"|8|37|57.12
7004001|"edu packbrand #1"|7|28|56.65
7010010|"univnameless #10"|18|35|56.64
10007015|"brandunivamalg #15"|9|54|56.58
4003001|"exportiedu pack #1"|18|52|56.28
2001001|"amalgimporto #1"|19|48|56.16
9015011|"scholarunivamalg #11"|17|27|56.16
8012006|"importomaxi #6"|19|1|56.05
7011001|"amalgnameless #1"|19|54|55.98
9012005|"importounivamalg #5"|18|48|55.80
3002002|"importoexporti #2"|19|9|55.76
10009017|"maxiunivamalg #17"|9|44|55.53
7012009|"importonameless #9"|8|21|55.44
1002001|"importoamalg #1"|9|0|55.23
9004008|"edu packmaxi #8"|19|27|55.12
5004002|"edu packscholar #2"|8|9|55.08
8014005|"edu packmaxi #5"|9|16|55.08
7004009|"edu packbrand #9"|17|14|55.04
8004005|"edu packnameless #5"|19|57|55.02
1001001|"amalgamalg #1"|18|34|54.97
3001002|"amalgexporti #2"|17|32|54.86
6009002|"maxicorp #2"|17|20|54.84
9012008|"importounivamalg #8"|9|56|54.67
4003001|"exportiedu pack #1"|6|15|54.64
9012005|"importounivamalg #5"|19|37|54.50
5001002|"amalgscholar #2"|7|31|54.45
1004002|"edu packamalg #2"|17|16|54.30
6005003|"scholarcorp #3"|17|5|54.24
10005001|"scholarunivamalg #1"|9|44|54.07
9001008|"amalgmaxi #8"|17|50|54.00
3004002|"edu packexporti #2"|18|30|53.97
7006003|"corpbrand #3"|18|50|53.72
7006005|"corpbrand #5"|19|4|53.60
4002001|"importoedu pack #1"|18|2|53.52
5002001|"importoscholar #1"|18|6|53.40
6016003|"corpbrand #3"|9|53|53.28
8007010|"brandnameless #10"|17|12|53.20
6002001|"importocorp #1"|19|28|53.10
9012003|"importounivamalg #3"|9|24|52.57
4003001|"exportiedu pack #1"|19|52|52.40
4004001|"edu packedu pack #1"|18|11|52.38
8008003|"namelessnameless #3"|8|33|52.32
3001002|"amalgexporti #2"|17|38|52.21
7004009|"edu packbrand #9"|9|18|52.17
9004008|"edu packmaxi #8"|17|32|52.12
2002001|"importoimporto #1"|6|21|52.08
9016003|"corpunivamalg #3"|8|7|52.00
3001001|"amalgexporti #1"|19|48|51.70
5003001|"exportischolar #1"|19|10|51.68
9012003|"importounivamalg #3"|18|21|51.68
3003002|"exportiexporti #2"|17|46|51.59
3004001|"edu packexporti #1"|18|46|51.52
8013009|"exportimaxi #9"|18|23|51.52
8010005|"univmaxi #5"|19|6|51.48
10009017|"maxiunivamalg #17"|9|32|51.48
3001001|"amalgexporti #1"|9|45|51.18
9014011|"edu packunivamalg #11"|19|57|50.85
8008003|"namelessnameless #3"|18|35|50.40
3002001|"importoexporti #1"|17|42|50.15
8009005|"maxinameless #5"|17|44|50.07
7012010|"importonameless #10"|19|50|49.92
2003002|"exportiimporto #2"|17|16|49.86
2003002|"exportiimporto #2"|17|12|49.84
4001001|"amalgedu pack #1"|17|43|49.59
8008004|"namelessnameless #4"|17|44|49.56
2001001|"amalgimporto #1"|17|39|49.44
7010001|"univnameless #1"|17|20|49.32
6013005|"exportibrand #5"|17|38|49.25
10003016|"exportiunivamalg #16"|8|8|49.20
8012006|"importomaxi #6"|19|50|49.14
4003001|"exportiedu pack #1"|17|43|49.05
6010004|"univbrand #4"|18|9|48.96
10012002|"importoamalgamalg #2"|9|37|48.93
9016002|"corpunivamalg #2"|19|12|48.77
10005014|"scholarunivamalg #14"|9|25|48.76
3003001|"exportiexporti #1"|9|55|48.72
3004001|"edu packexporti #1"|19|22|48.66
5003002|"exportischolar #2"|17|34|48.64
10011014|"amalgamalgamalg #14"|7|31|48.46
6004004|"edu packcorp #4"|8|55|48.36
9008008|"namelessmaxi #8"|17|34|48.24
6010005|"univbrand #5"|9|59|48.16
10002011|"importounivamalg #11"|19|55|47.92
9009002|"maximaxi #2"|6|19|47.61
NULL|NULL|18|30|47.50
7006005|"corpbrand #5"|9|3|47.40
10004015|"edu packunivamalg #15"|18|23|47.32
6010004|"univbrand #4"|17|48|47.31
1003001|"exportiamalg #1"|19|37|47.16
9012003|"importounivamalg #3"|18|14|47.04
8005009|"scholarnameless #9"|19|12|46.98
6016001|"corpbrand #1"|18|31|46.95
7008009|"namelessbrand #9"|9|2|46.72
3001002|"amalgexporti #2"|17|25|46.64
4004001|"edu packedu pack #1"|9|54|46.60
10009006|"maxiunivamalg #6"|18|21|46.58
6015008|"scholarbrand #8"|17|27|46.54
6007007|"brandcorp #7"|7|38|46.28
7011001|"amalgnameless #1"|18|49|46.28
1001001|"amalgamalg #1"|9|49|46.24
8008003|"namelessnameless #3"|8|30|46.17
10014016|"edu packamalgamalg #16"|17|28|46.02
3003001|"exportiexporti #1"|9|12|46.00
2003002|"exportiimporto #2"|8|21|45.90
10012001|"importoamalgamalg #1"|17|17|45.80
7008006|"namelessbrand #6"|18|3|45.76
9007011|"brandmaxi #11"|18|6|45.76
6001007|"amalgcorp #7"|9|45|45.58
7002003|"importobrand #3"|9|46|45.55
7006005|"corpbrand #5"|9|22|45.54
6005001|"scholarcorp #1"|17|58|45.24
7001004|"amalgbrand #4"|17|57|45.10
5004001|"edu packscholar #1"|19|34|45.09
7015009|"scholarnameless #9"|18|43|44.84
10012011|"importoamalgamalg #11"|18|4|44.80
5003001|"exportischolar #1"|17|38|44.66
6010006|"univbrand #6"|17|14|44.66
6008007|"namelesscorp #7"|17|4|44.36
7009003|"maxibrand #3"|18|29|44.23
10015010|"scholaramalgamalg #10"|9|38|44.16
5003002|"exportischolar #2"|18|35|44.04
3003002|"exportiexporti #2"|9|28|43.96
7003001|"exportibrand #1"|18|23|43.62
4001002|"amalgedu pack #2"|18|33|43.56
9013008|"exportiunivamalg #8"|18|38|43.35
8011009|"amalgmaxi #9"|9|7|43.34
7004009|"edu packbrand #9"|8|6|43.32
9014002|"edu packunivamalg #2"|18|30|43.23
5004001|"edu packscholar #1"|18|17|43.20
3003001|"exportiexporti #1"|19|11|43.12
10015010|"scholaramalgamalg #10"|19|29|42.92
8010008|"univmaxi #8"|19|50|42.88
3002001|"importoexporti #1"|19|28|42.81
9011009|"amalgunivamalg #9"|9|3|42.57
9013009|"exportiunivamalg #9"|19|12|42.57
9003011|"exportimaxi #11"|8|43|42.48
8015005|"scholarmaxi #5"|17|17|42.14
6011003|"amalgbrand #3"|8|9|42.09
8005010|"scholarnameless #10"|19|37|41.89
7009005|"maxibrand #5"|18|15|41.86
8006008|"corpnameless #8"|18|52|41.86
1004002|"edu packamalg #2"|19|29|41.76
7002009|"importobrand #9"|6|40|41.68
4001002|"amalgedu pack #2"|17|4|41.58
1002002|"importoamalg #2"|19|24|41.30
9014002|"edu packunivamalg #2"|17|41|41.16
5001002|"amalgscholar #2"|19|14|41.04
6010002|"univbrand #2"|17|46|40.95
9012011|"importounivamalg #11"|9|20|40.94
4004002|"edu packedu pack #2"|17|8|40.92
9016002|"corpunivamalg #2"|18|16|40.82
1002001|"importoamalg #1"|18|8|40.66
6008003|"namelesscorp #3"|17|59|40.52
10009006|"maxiunivamalg #6"|17|31|40.48
7003005|"exportibrand #5"|18|23|40.32
7010003|"univnameless #3"|8|59|40.31
5002002|"importoscholar #2"|17|36|40.26
5001001|"amalgscholar #1"|6|15|39.90
3002001|"importoexporti #1"|7|44|39.84
9011009|"amalgunivamalg #9"|17|52|39.66
5001002|"amalgscholar #2"|8|12|39.60
2002001|"importoimporto #1"|19|41|39.56
10007014|"brandunivamalg #14"|9|48|39.55
6008002|"namelesscorp #2"|18|20|39.52
10001017|"amalgunivamalg #17"|19|2|39.45
10015004|"scholaramalgamalg #4"|8|12|39.06
5004001|"edu packscholar #1"|8|52|39.02
5001001|"amalgscholar #1"|8|20|38.88
7006001|"corpbrand #1"|9|41|38.86
10009006|"maxiunivamalg #6"|19|6|38.70
1003001|"exportiamalg #1"|18|16|38.59
1004002|"edu packamalg #2"|19|20|38.52
7006009|"corpbrand #9"|19|27|38.48
2001002|"amalgimporto #2"|18|30|38.43
9008008|"namelessmaxi #8"|8|31|38.25
2001002|"amalgimporto #2"|19|10|38.12
8015005|"scholarmaxi #5"|17|23|38.08
2002001|"importoimporto #1"|17|43|38.05
1001001|"amalgamalg #1"|18|46|37.96
2002001|"importoimporto #1"|8|15|37.80
3001001|"amalgexporti #1"|19|58|37.75
7011001|"amalgnameless #1"|9|49|37.71
9011009|"amalgunivamalg #9"|8|4|37.62
4003001|"exportiedu pack #1"|9|13|37.59
10006003|"corpunivamalg #3"|18|40|37.50
9014002|"edu packunivamalg #2"|8|8|37.45
7002008|"importobrand #8"|17|7|37.23
2004002|"edu packimporto #2"|8|4|37.08
10016002|"corpamalgamalg #2"|19|31|36.78
7015002|"scholarnameless #2"|8|49|36.75
9011008|"amalgunivamalg #8"|17|31|36.72
4004001|"edu packedu pack #1"|19|57|36.65
3003001|"exportiexporti #1"|17|12|36.58
10009017|"maxiunivamalg #17"|18|53|36.57
10014001|"edu packamalgamalg #1"|8|53|36.51
10004008|"edu packunivamalg #8"|19|37|36.30
6016005|"corpbrand #5"|17|17|36.27
9006005|"corpmaxi #5"|17|58|36.26
1003001|"exportiamalg #1"|17|50|36.18
9015002|"scholarunivamalg #2"|19|18|36.16
5004001|"edu packscholar #1"|19|16|35.96
7009005|"maxibrand #5"|19|20|35.84
3002002|"importoexporti #2"|18|7|35.82
8005005|"scholarnameless #5"|7|19|35.61
7008006|"namelessbrand #6"|17|25|35.50
6007007|"brandcorp #7"|17|20|35.46
4004001|"edu packedu pack #1"|9|7|35.36
7015009|"scholarnameless #9"|17|34|35.33
10006009|"corpunivamalg #9"|17|21|35.28
4001001|"amalgedu pack #1"|6|52|35.10
1001002|"amalgamalg #2"|17|57|35.02
9007011|"brandmaxi #11"|18|15|35.00
3003002|"exportiexporti #2"|9|19|34.98
6015008|"scholarbrand #8"|8|58|34.95
4001001|"amalgedu pack #1"|17|30|34.79
10006002|"corpunivamalg #2"|18|55|34.76
1001002|"amalgamalg #2"|18|36|34.70
